temperature,model,decoder,parameter,wcs,covered_words,total_words,audit_path
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,79.0,0.694,694,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,80.0,0.694,694,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,81.0,0.695,695,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,82.0,0.696,696,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,83.0,0.697,697,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,84.0,0.699,699,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,85.0,0.702,702,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,86.0,0.704,704,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,87.0,0.708,708,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,88.0,0.708,708,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,89.0,0.709,709,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,90.0,0.709,709,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,91.0,0.711,711,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,92.0,0.711,711,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,93.0,0.712,712,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,94.0,0.714,714,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,95.0,0.718,718,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,96.0,0.718,718,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,97.0,0.719,719,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,98.0,0.72,720,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,99.0,0.72,720,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,100.0,0.722,722,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.5,0.127,127,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.55,0.156,156,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.6,0.186,186,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.65,0.224,224,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.7,0.26,260,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.75,0.304,304,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.8,0.345,345,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.85,0.395,395,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.9,0.467,467,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.95,0.555,555,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.99,0.702,702,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.01,0.574,574,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.02,0.507,507,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.03,0.478,478,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.04,0.443,443,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.05,0.415,415,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.06,0.4,400,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.07,0.377,377,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.08,0.365,365,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.09,0.353,353,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.1,0.34,340,1000,results/english_pg19_predictions/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,1.0,0.102,102,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,2.0,0.159,159,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,3.0,0.196,196,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,4.0,0.227,227,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,5.0,0.251,251,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,6.0,0.277,277,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,7.0,0.296,296,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,8.0,0.312,312,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,9.0,0.324,324,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,10.0,0.338,338,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,11.0,0.352,352,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,12.0,0.365,365,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,13.0,0.371,371,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,14.0,0.383,383,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,15.0,0.391,391,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,16.0,0.399,399,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,17.0,0.403,403,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,18.0,0.41,410,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,19.0,0.419,419,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,20.0,0.432,432,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,21.0,0.438,438,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,22.0,0.444,444,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,23.0,0.449,449,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,24.0,0.456,456,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,25.0,0.46,460,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,26.0,0.468,468,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,27.0,0.475,475,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,28.0,0.478,478,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,29.0,0.48,480,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,30.0,0.485,485,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,31.0,0.487,487,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,32.0,0.491,491,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,33.0,0.496,496,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,34.0,0.498,498,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,35.0,0.502,502,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,36.0,0.509,509,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,37.0,0.511,511,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,38.0,0.519,519,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,39.0,0.523,523,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,40.0,0.526,526,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,41.0,0.533,533,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,42.0,0.535,535,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,43.0,0.537,537,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,44.0,0.54,540,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,45.0,0.544,544,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,46.0,0.549,549,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,47.0,0.55,550,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,48.0,0.558,558,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,49.0,0.564,564,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,50.0,0.567,567,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,51.0,0.568,568,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,52.0,0.572,572,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,53.0,0.576,576,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,54.0,0.577,577,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,55.0,0.579,579,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,56.0,0.579,579,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,57.0,0.584,584,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,58.0,0.584,584,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,59.0,0.584,584,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,60.0,0.585,585,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,61.0,0.586,586,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,62.0,0.587,587,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,63.0,0.589,589,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,64.0,0.591,591,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,65.0,0.592,592,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,66.0,0.595,595,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,67.0,0.603,603,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,68.0,0.605,605,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,69.0,0.607,607,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,70.0,0.609,609,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,71.0,0.611,611,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,72.0,0.617,617,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,73.0,0.618,618,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,74.0,0.621,621,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,75.0,0.621,621,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,76.0,0.622,622,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,77.0,0.626,626,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,78.0,0.626,626,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,79.0,0.626,626,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,80.0,0.628,628,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,81.0,0.631,631,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,82.0,0.633,633,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,83.0,0.633,633,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,84.0,0.633,633,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,85.0,0.636,636,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,86.0,0.638,638,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,87.0,0.64,640,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,88.0,0.644,644,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,89.0,0.646,646,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,90.0,0.647,647,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,91.0,0.649,649,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,92.0,0.65,650,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,93.0,0.652,652,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,94.0,0.653,653,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,95.0,0.655,655,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,96.0,0.656,656,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,97.0,0.659,659,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,98.0,0.662,662,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,99.0,0.663,663,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,100.0,0.664,664,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.5,0.12,120,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.55,0.147,147,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.6,0.172,172,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.65,0.206,206,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.7,0.241,241,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.75,0.28,280,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.8,0.336,336,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.85,0.401,401,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.9,0.477,477,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.95,0.575,575,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.99,0.724,724,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.01,0.523,523,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.02,0.463,463,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.03,0.418,418,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.04,0.384,384,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.05,0.36,360,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.06,0.348,348,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.07,0.328,328,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.08,0.313,313,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.09,0.301,301,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.1,0.29,290,1000,results/english_pg19_predictions/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,1.0,0.105,105,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,2.0,0.176,176,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,3.0,0.216,216,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,4.0,0.242,242,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,5.0,0.263,263,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,6.0,0.281,281,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,7.0,0.302,302,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,8.0,0.322,322,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,9.0,0.339,339,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,10.0,0.352,352,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,11.0,0.363,363,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,12.0,0.372,372,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,13.0,0.382,382,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,14.0,0.397,397,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,15.0,0.404,404,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,16.0,0.413,413,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,17.0,0.42,420,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,18.0,0.426,426,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,19.0,0.437,437,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,20.0,0.444,444,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,21.0,0.454,454,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,22.0,0.457,457,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,23.0,0.466,466,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,24.0,0.473,473,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,25.0,0.48,480,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,26.0,0.484,484,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,27.0,0.488,488,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,28.0,0.493,493,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,29.0,0.498,498,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,30.0,0.504,504,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,31.0,0.508,508,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,32.0,0.51,510,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,33.0,0.516,516,1000,results/english_pg19_predictions/audit.qwen35-9b-base.jsonl
